symbol,status,load_time_s,indicator_calc_time_s,signal_gen_time_s,portfolio_sim_time_s,total_symbol_time_s,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
ATLANTAA,Success,0.008304299999508657,0.00027880000016011763,0.0005799999998998828,4.309999985707691e-05,0.011263700000199606,2006-09-25 09:15:00,2025-06-26 09:15:00,6849 days 00:00:00,100000.0,81503.645232,-18.496355,-7.046282,100.0,1057.470674,60.895025,3433 days 00:00:00,12,12,0,0.0,25.0,53.700835,-18.040402,44.360636,-13.199475,53 days 00:00:00,10 days 10:40:00,0.837635,-1541.362897,-0.026844,-0.018171,0.974708,-0.00965
ATLASCYCLE,Success,0.008590800000092713,0.0002395999999862397,0.000496299999213079,5.130000045028282e-05,0.011413299999730953,1999-01-01 09:15:00,2025-06-26 09:15:00,9673 days 00:00:00,100000.0,380487.20553,280.487206,974.583333,100.0,4450.538904,30.954427,3090 days 00:00:00,13,13,0,0.0,53.846154,49.129586,-14.227802,33.705827,-10.207364,62 days 06:51:25,37 days 16:00:00,2.043624,21575.938887,0.535532,0.216386,1.41721,0.348074
ATUL,Success,0.008767199999965669,0.0002230000000054133,0.00047030000041559106,4.040000021632295e-05,0.01139670000065962,2005-03-10 09:15:00,2025-06-26 09:15:00,7413 days 00:00:00,100000.0,106490.256345,6.490256,8334.081944,100.0,1465.78739,48.614013,5392 days 00:00:00,17,17,0,0.0,35.294118,28.429467,-14.610727,21.55765,-9.181272,118 days 04:00:00,41 days 13:05:27,1.072825,381.779785,0.084182,0.006509,1.03784,0.051233
ATULAUTO,Success,0.007000200000220502,0.0002310999998371699,0.0004968999992343015,4.639999951905338e-05,0.009548999999424268,2013-06-26 09:15:00,2025-06-26 09:15:00,4383 days 00:00:00,100000.0,73694.728753,-26.305271,375.385899,100.0,538.972383,40.647193,4152 days 00:00:00,7,7,0,0.0,14.285714,29.322084,-11.088483,29.322084,-8.735661,31 days 00:00:00,38 days 04:00:00,0.413065,-3757.895892,-0.211477,-0.062982,0.847269,-0.095487
AUBANK,Success,0.0040413999995507766,0.0002691999998205574,0.0004810999998881016,3.440000000409782e-05,0.006322999999611056,2017-07-10 09:15:00,2025-06-26 09:15:00,2908 days 00:00:00,100000.0,49713.791485,-50.286209,205.430834,100.0,526.602496,50.286209,2908 days 00:00:00,8,8,0,0.0,0.0,-5.158755,-13.281767,0.0,-8.178743,0 days 00:00:00,26 days 15:00:00,0.0,-6285.776064,-0.80285,-0.169739,0.602995,-0.308831
AURIONPRO,Success,0.008243299999776355,0.00022959999932936626,0.0004832999993595877,3.479999941191636e-05,0.010843000000022585,2005-10-25 09:15:00,2025-06-26 09:15:00,7184 days 00:00:00,100000.0,39332.935143,-60.667065,3011.924962,100.0,988.737841,66.084615,3881 days 00:00:00,16,16,0,0.0,18.75,44.659647,-21.5452,37.439902,-13.214471,49 days 16:00:00,49 days 22:09:13,0.501705,-3791.691554,-0.220313,-0.077208,0.89608,-0.12729
AUROPHARMA,Success,0.00975910000033764,0.0002506000000721542,0.00046769999971729703,4.199999966658652e-05,0.012428199999703793,1999-01-01 09:15:00,2025-06-26 09:15:00,9673 days 00:00:00,100000.0,181517.502011,81.517502,24054.839125,100.0,3599.721199,47.104281,7821 days 00:00:00,20,20,0,0.0,35.0,43.860998,-14.136461,30.160904,-8.702906,42 days 17:08:34,43 days 03:41:32,1.359588,4075.875101,0.258197,0.049318,1.159237,0.139575
AURUM,Success,0.006676399999378191,0.00018449999970471254,0.0005375000000640284,3.670000023703324e-05,0.009043699999892851,2015-08-19 09:15:00,2025-06-26 09:15:00,3599 days 00:00:00,100000.0,73520.129605,-26.47987,-19.319141,100.0,373.386452,39.603677,3438 days 00:00:00,5,5,0,0.0,20.0,24.293777,-16.939252,24.293777,-12.060249,15 days 00:00:00,16 days 06:00:00,0.369637,-5295.974079,-0.358021,-0.079022,0.670188,-0.105976
AUSOMENT,Success,0.0069488999997702194,0.00021100000049045775,0.00043559999994613463,3.639999977167463e-05,0.009306299999479961,2010-02-23 09:15:00,2025-06-26 09:15:00,5602 days 00:00:00,100000.0,66980.319776,-33.01968,508.300802,100.0,321.00573,63.952711,3528 days 00:00:00,5,5,0,0.0,20.0,48.737494,-25.208342,48.737494,-17.633281,126 days 00:00:00,105 days 06:00:00,0.397961,-6603.936045,-0.02394,-0.052365,0.988088,-0.013822
AUTOAXLES,Success,0.009528500000669737,0.0003172000006088638,0.0006491000003734371,4.2800000301213004e-05,0.012564600000587234,1995-03-23 09:15:00,2025-06-26 09:15:00,11053 days 00:00:00,100000.0,108959.964368,8.959964,4243.095238,100.0,1465.171516,44.023474,8829 days 00:00:00,13,13,0,0.0,30.769231,38.53749,-13.802141,32.14733,-10.520384,93 days 06:00:00,56 days 16:00:00,1.079155,689.228028,0.092268,0.007364,1.058384,0.045984
AUTOIND,Success,0.008240999999543419,0.0002248999999210355,0.00047710000035294797,4.059999992023222e-05,0.010862000000088301,2007-01-31 09:15:00,2025-06-26 09:15:00,6721 days 00:00:00,100000.0,129506.374386,29.506374,-68.563094,100.0,1060.008591,45.061952,4952 days 00:00:00,11,10,1,-4189.277927,40.0,44.624521,-23.808206,36.026376,-13.93939,73 days 12:00:00,13 days 16:00:00,1.366338,3369.565231,0.171203,0.032948,1.129169,0.074857
AVADHSUGAR,Success,0.004443900000296708,0.00021839999953954248,0.0004983000007996452,4.689999968832126e-05,0.006857399999717018,2017-07-28 09:15:00,2025-06-26 09:15:00,2890 days 00:00:00,100000.0,160109.235896,60.109236,129.68093,100.0,877.652407,22.004919,1621 days 00:00:00,6,6,0,0.0,50.0,44.003464,-13.760474,35.377685,-12.926388,64 days 08:00:00,15 days 08:00:00,2.012256,10018.205983,0.452652,0.283507,1.321803,0.251091
AVALON,Success,0.0024142000002029818,0.00015379999967990443,0.0004152999999860185,2.8200000087963417e-05,0.004464700000426092,2023-04-18 09:15:00,2025-06-26 09:15:00,800 days 00:00:00,100000.0,87525.974229,-12.474026,108.065327,100.0,87.224724,12.474026,800 days 00:00:00,1,1,0,0.0,0.0,-12.347543,-12.347543,0.0,-12.347543,0 days 00:00:00,1 days 00:00:00,0.0,-12474.025771,-0.958131,-0.478116,0.0,-0.554725
AVANTEL,Success,0.0018478000001778128,0.00013499999931809725,0.0003796999999394757,2.3100000362319406e-05,0.0032311000004483503,2024-07-31 09:15:00,2025-06-26 09:15:00,330 days 00:00:00,100000.0,100000.0,0.0,-18.888785,100.0,0.0,0.0,,0,0,0,0.0,,,,,,,,,,,,,
AVANTIFEED,Success,0.006772699999601173,0.000187799999366689,0.00047139999969658675,3.609999930631602e-05,0.009355700000014622,2010-01-11 09:15:00,2025-06-26 09:15:00,5645 days 00:00:00,100000.0,135884.292549,35.884293,41525.755911,100.0,1535.012642,39.062822,3531 days 00:00:00,11,11,0,0.0,36.363636,39.086693,-12.438091,30.828166,-10.057354,79 days 18:00:00,77 days 03:25:42,1.340555,3262.208414,0.235894,0.069886,1.119093,0.202249
AVG,Success,0.003001099999892176,0.0001564999993206584,0.0004951000000801287,3.3400000575056765e-05,0.005234999999629508,2018-04-25 09:15:00,2025-06-26 09:15:00,2619 days 00:00:00,100000.0,72781.328161,-27.218672,110.00356,100.0,456.730846,49.651618,2184 days 00:00:00,6,6,0,0.0,16.666667,29.858636,-12.777879,29.858636,-10.704098,92 days 00:00:00,17 days 19:12:00,0.40847,-4536.445306,-0.284553,-0.13522,0.836863,-0.120035
AVL,Success,0.0018140000001949375,0.0001385000005029724,0.0005094999996799743,3.300000025774352e-05,0.0034723999997368082,2024-11-06 09:15:00,2025-06-26 09:15:00,232 days 00:00:00,100000.0,100000.0,0.0,-12.16018,100.0,0.0,0.0,,0,0,0,0.0,,,,,,,,,,,,,
AVONMORE,Success,0.002352700000301411,0.0001495000005888869,0.0004498999996940256,2.479999966453761e-05,0.004528800000116462,2023-01-04 09:15:00,2025-06-26 09:15:00,904 days 00:00:00,100000.0,135292.347671,35.292348,167.59359,100.0,456.791058,17.442777,248 days 00:00:00,4,4,0,0.0,50.0,38.556464,-12.617334,29.124852,-9.254561,30 days 00:00:00,47 days 12:00:00,2.753842,8823.086918,0.780041,0.757226,1.351625,0.553032
AVROIND,Success,0.0024716000007174443,0.00015080000048328657,0.000430199999755132,2.5999999706982635e-05,0.004521200000453973,2019-11-21 09:15:00,2025-06-26 09:15:00,2044 days 00:00:00,100000.0,92602.008953,-7.397991,1123.923531,100.0,399.045878,22.224563,133 days 00:00:00,4,4,0,0.0,25.0,35.00023,-13.85636,35.00023,-11.548468,70 days 00:00:00,26 days 08:00:00,0.801177,-1849.497762,-0.07639,-0.089227,0.962728,-0.040311
AVTNPL,Success,0.008438799999566982,0.0002316999998583924,0.0005117000000609551,4.0300000364368316e-05,0.011189599999852362,2007-01-10 09:15:00,2025-06-26 09:15:00,6742 days 00:00:00,100000.0,165076.809132,65.076809,883.498904,100.0,1187.539758,56.251663,4643 days 00:00:00,10,10,0,0.0,40.0,50.725928,-14.616902,39.16141,-12.325692,110 days 06:00:00,44 days 08:00:00,1.745168,6507.680913,0.260682,0.050561,1.149894,0.141796
AWFIS,Success,0.0020635000000766013,0.00014279999959398992,0.0004230999993524165,2.609999955893727e-05,0.004181199999948149,2024-05-30 09:15:00,2025-06-26 09:15:00,392 days 00:00:00,100000.0,89266.501697,-10.733498,54.463545,100.0,88.87913,21.142144,197 days 00:00:00,1,1,0,0.0,0.0,-10.606252,-10.606252,0.0,-10.606252,0 days 00:00:00,67 days 00:00:00,0.0,-10733.498303,-0.488309,-0.478964,0.823782,-0.375011
AWHCL,Success,0.0026554999994914397,0.00015470000016648555,0.0004206000003250665,2.700000004551839e-05,0.004896599999483442,2021-01-01 09:15:00,2025-06-26 09:15:00,1637 days 00:00:00,100000.0,100978.466409,0.978466,63.029332,100.0,271.601564,27.807119,1353 days 00:00:00,3,3,0,0.0,33.333333,23.927075,-10.719624,23.927075,-9.43263,29 days 00:00:00,52 days 00:00:00,1.05346,326.15547,0.083032,0.007944,1.053485,0.035837
AWL,Success,0.002394299999650684,0.00015450000046257628,0.00040389999958279077,3.1399999897985253e-05,0.0038988999995126505,2022-02-08 09:15:00,2025-06-26 09:15:00,1234 days 00:00:00,100000.0,100000.0,0.0,-3.970177,100.0,0.0,0.0,,0,0,0,0.0,,,,,,,,,,,,,
AXISBANK,Success,0.008625800000118033,0.00022119999994174577,0.000476899999739544,3.840000044874614e-05,0.011172399999850313,2006-11-02 09:15:00,2025-06-26 09:15:00,6811 days 00:00:00,100000.0,147484.657324,47.484657,1283.623107,100.0,2399.480355,35.420574,3731 days 00:00:00,18,18,0,0.0,38.888889,26.066831,-17.017218,19.641431,-7.154747,88 days 06:51:25,32 days 17:27:16,1.446468,2638.036518,0.253406,0.060619,1.117345,0.139548
AXISCADES,Success,0.0090901000003214,0.00024300000040966552,0.0005286000005071401,4.11000000895001e-05,0.011783699999796227,2001-01-08 09:15:00,2025-06-26 09:15:00,8935 days 00:00:00,100000.0,55009.899938,-44.9901,1788.472222,100.0,613.454343,69.52998,8574 days 00:00:00,12,12,0,0.0,25.0,42.054268,-23.084985,37.543612,-15.553896,41 days 08:00:00,28 days 16:00:00,0.489828,-3749.175005,-0.161016,-0.037343,0.891763,-0.065908
AXITA,Success,0.0024602000003142166,0.00021969999943394214,0.00046099999963189475,3.199999991920777e-05,0.004748500000459899,2022-06-21 09:15:00,2025-06-26 09:15:00,1101 days 00:00:00,100000.0,147385.150753,47.385151,-12.257901,100.0,147.531444,7.023623,17 days 00:00:00,1,1,0,0.0,100.0,47.680804,47.680804,47.680804,0.0,55 days 00:00:00,0 days 00:00:00,inf,47385.150753,1.526448,1.984723,3.609146,0.473967
AYMSYNTEX,Success,0.004514199999903212,0.0001937000006364542,0.000667500000417931,4.200000057608122e-05,0.007014299999354989,2015-08-14 09:15:00,2025-06-26 09:15:00,3604 days 00:00:00,100000.0,139268.193167,39.268193,86.843557,100.0,681.521339,27.972774,1190 days 00:00:00,5,5,0,0.0,40.0,49.780545,-14.672113,47.802219,-13.645336,102 days 12:00:00,19 days 08:00:00,1.657641,7853.638633,0.300448,0.124358,1.202025,0.160784
AZAD,Success,0.002096500000334345,0.00014340000052470714,0.00038190000032045646,2.3499999770137947e-05,0.00396180000007007,2023-12-28 09:15:00,2025-06-26 09:15:00,546 days 00:00:00,100000.0,91023.705077,-8.976295,134.199262,100.0,91.082975,10.088423,318 days 00:00:00,1,1,0,0.0,0.0,-8.796928,-8.796928,0.0,-8.796928,0 days 00:00:00,35 days 00:00:00,0.0,-8976.294923,-0.704194,-0.611833,0.612711,-0.419851
BAFNAPH,Success,0.0027129000000059023,0.0001542999998491723,0.00044580000030691735,2.8700000257231295e-05,0.00485469999966881,2020-03-02 09:15:00,2025-06-26 09:15:00,1942 days 00:00:00,100000.0,87399.535675,-12.600464,1600.869565,100.0,87.413704,33.30219,1438 days 00:00:00,1,1,0,0.0,0.0,-12.434745,-12.434745,0.0,-12.434745,0 days 00:00:00,205 days 00:00:00,0.0,-12600.464325,-0.133423,-0.087102,0.933347,-0.091392
BAGFILMS,Success,0.008391399999709392,0.00021999999989930075,0.00045540000064647757,3.80000001314329e-05,0.011087899999438378,2003-10-17 09:15:00,2025-06-26 09:15:00,7923 days 00:00:00,100000.0,98156.327993,-1.843672,-40.321285,100.0,1482.016106,57.839477,4552 days 00:00:00,12,12,0,0.0,33.333333,45.712389,-17.671367,38.324681,-14.841932,85 days 12:00:00,29 days 06:00:00,0.988522,-153.639334,0.079143,-0.00156,1.053091,0.045321
BAIDFIN,Success,0.0022906000003786176,0.00015129999974305974,0.0006905999998707557,4.549999994196696e-05,0.0048584000005575945,2023-01-20 09:15:00,2025-06-26 09:15:00,888 days 00:00:00,100000.0,100000.0,0.0,-61.190476,100.0,0.0,0.0,,0,0,0,0.0,,,,,,,,,,,,,
BAJAJCON,Success,0.007654600000023493,0.000403099999857659,0.00048349999997299165,3.930000002583256e-05,0.010203900000306021,2010-08-18 09:15:00,2025-06-26 09:15:00,5426 days 00:00:00,100000.0,62912.041886,-37.087958,36.810544,100.0,454.459719,37.087958,5426 days 00:00:00,6,6,0,0.0,0.0,-5.777388,-9.48768,0.0,-7.251499,0 days 00:00:00,48 days 04:00:00,0.0,-6181.326352,-0.393587,-0.084314,0.753213,-0.135948
BAJAJELEC,Success,0.008372700000109035,0.0002310999998371699,0.0004920999999740161,3.49000001733657e-05,0.01083329999983107,2007-11-02 09:15:00,2025-06-26 09:15:00,6446 days 00:00:00,100000.0,35811.78403,-64.188216,1026.979013,100.0,560.071038,69.037499,6351 days 00:00:00,10,10,0,0.0,0.0,-7.342964,-17.837286,0.0,-9.560858,0 days 00:00:00,36 days 16:48:00,0.0,-6418.821597,-0.604626,-0.083507,0.643247,-0.202657
BAJAJFINSV,Success,0.008614100000158942,0.00022429999989981297,0.0004574999993565143,3.930000002583256e-05,0.011510400000588561,2008-05-26 09:15:00,2025-06-26 09:15:00,6240 days 00:00:00,100000.0,242943.295406,142.943295,4005.215788,100.0,4494.881837,37.584323,3494 days 00:00:00,19,19,0,0.0,42.105263,35.900769,-10.677298,24.525466,-7.169985,70 days 09:00:00,50 days 00:00:00,1.703889,7523.331337,0.46844,0.144805,1.219183,0.320245
BAJAJHCARE,Success,0.0026507000002311543,0.0003544999999576248,0.0005786000001535285,3.370000013092067e-05,0.005064799999672687,2021-11-25 09:15:00,2025-06-26 09:15:00,1309 days 00:00:00,100000.0,114909.070926,14.909071,44.248515,100.0,245.867168,15.080016,605 days 00:00:00,2,2,0,0.0,50.0,31.41332,-12.208472,31.41332,-12.208472,24 days 00:00:00,82 days 00:00:00,1.920158,7454.535463,0.342182,0.265832,1.312131,0.264962
BAJAJHFL,Success,0.0019099999999525608,0.00015330000042013125,0.0003858999998556101,2.479999966453761e-05,0.0033358999999109074,2024-09-16 09:15:00,2025-06-26 09:15:00,283 days 00:00:00,100000.0,100000.0,0.0,-26.115152,100.0,0.0,0.0,,0,0,0,0.0,,,,,,,,,,,,,
BAJAJHIND,Success,0.009971399999813002,0.00027520000003278255,0.0005679000005329726,4.369999987829942e-05,0.012767200000780576,1995-05-22 09:15:00,2025-06-26 09:15:00,10993 days 00:00:00,100000.0,23574.134084,-76.425866,114.455813,100.0,1132.542198,85.065823,9803 days 00:00:00,22,22,0,0.0,18.181818,35.036695,-22.621734,28.132142,-12.373462,31 days 00:00:00,57 days 17:20:00,0.408742,-3473.902996,-0.236525,-0.06127,0.884542,-0.127568
BAJAJHLDNG,Success,0.008007699999325268,0.00021110000034241239,0.00046910000037314603,3.699999979289714e-05,0.01043290000052366,2008-03-14 09:15:00,2025-06-26 09:15:00,6313 days 00:00:00,100000.0,316045.943072,216.045943,1681.974736,100.0,2380.473592,33.778379,4905 days 00:00:00,13,13,0,0.0,53.846154,45.49275,-8.070522,25.218386,-5.904719,86 days 20:34:17,16 days 04:00:00,4.53899,16618.918698,0.647483,0.208235,1.420163,0.347744
BAJAJINDEF,Success,0.0018976999999722466,0.00014279999959398992,0.0004229000005580019,2.4500000108673703e-05,0.003567300000213436,2025-02-21 09:15:00,2025-06-26 09:15:00,125 days 00:00:00,100000.0,100000.0,0.0,56.692264,100.0,0.0,0.0,,0,0,0,0.0,,,,,,,,,,,,,
BAJAJ_AUTO,Success,0.00784380000004603,0.00020510000013018725,0.0004942999994455022,3.679999917949317e-05,0.010538699999415257,2008-05-26 09:15:00,2025-06-26 09:15:00,6240 days 00:00:00,100000.0,127489.450064,27.48945,2688.921042,100.0,1187.304516,21.322523,3878 days 00:00:00,11,11,0,0.0,36.363636,19.29268,-6.724256,16.802084,-4.925366,132 days 06:00:00,37 days 13:42:51,1.70454,2499.040915,0.226475,0.068479,1.113526,0.118712
BAJEL,Success,0.002047399999355548,0.00014229999942472205,0.00047029999950609636,2.8599999495781958e-05,0.0040466999998898245,2023-12-19 09:15:00,2025-06-26 09:15:00,555 days 00:00:00,100000.0,124799.248512,24.799249,23.742105,100.0,264.848904,17.345418,331 days 00:00:00,2,2,0,0.0,50.0,40.159105,-10.592509,40.159105,-10.592509,38 days 00:00:00,56 days 00:00:00,2.646543,12399.624256,0.822169,0.917559,1.410215,0.970427
BAJFINANCE,Success,0.010385399999904621,0.00031550000039715087,0.0005713000000469037,4.389999958220869e-05,0.01331430000027467,1995-02-09 09:15:00,2025-06-26 09:15:00,11095 days 00:00:00,100000.0,145951.543073,45.951543,67670.655271,100.0,4070.354383,53.443778,5065 days 00:00:00,27,27,0,0.0,37.037037,32.719037,-23.733333,21.233502,-8.222415,45 days 04:48:00,25 days 02:49:24,1.204886,1701.909003,0.16907,0.02392,1.113799,0.066749
BALAJEE,Success,0.0020476999998209067,0.0001449999999749707,0.0004927999998471932,3.1099999432626646e-05,0.003673299999718438,2024-09-12 09:15:00,2025-06-26 09:15:00,287 days 00:00:00,100000.0,100000.0,0.0,-50.645503,100.0,0.0,0.0,,0,0,0,0.0,,,,,,,,,,,,,
BALAJITELE,Success,0.009113299999626179,0.00023909999981697183,0.0004946999997628154,3.770000057556899e-05,0.01199079999969399,2000-11-22 09:15:00,2025-06-26 09:15:00,8982 days 00:00:00,100000.0,364051.348927,264.051349,189.808917,100.0,3895.961397,38.061185,2859 days 00:00:00,14,14,0,0.0,50.0,49.882649,-14.309621,36.597233,-11.392081,57 days 20:34:17,49 days 10:17:08,2.002086,18860.810638,0.498088,0.144764,1.34462,0.294054
BALAMINES,Success,0.008794000000307278,0.00023289999990083743,0.0004917000005661976,3.699999979289714e-05,0.011366400000042631,2007-04-05 09:15:00,2025-06-26 09:15:00,6657 days 00:00:00,100000.0,100688.284815,0.688285,6023.504143,100.0,1268.171499,45.003162,652 days 00:00:00,13,13,0,0.0,30.769231,55.494675,-26.78274,41.853513,-13.787859,87 days 00:00:00,36 days 08:00:00,1.005322,52.944986,0.091394,0.000859,1.051086,0.056361
BALAXI,Success,0.004191699999864795,0.0001806999998734682,0.0004121000001759967,3.259999994043028e-05,0.006344500000523112,2015-12-01 09:15:00,2025-06-26 09:15:00,3495 days 00:00:00,100000.0,62865.891229,-37.134109,1730.769231,100.0,688.246546,76.006915,2205 days 00:00:00,9,9,0,0.0,22.222222,44.409362,-22.904927,38.409112,-14.376726,46 days 12:00:00,19 days 03:25:42,0.580471,-4126.012086,-0.320781,-0.080907,0.833249,-0.157434
BALKRISHNA,Success,0.006390199999259494,0.00018170000021200394,0.0004569000002447865,3.239999932702631e-05,0.00850310000078025,2015-07-28 09:15:00,2025-06-26 09:15:00,3621 days 00:00:00,100000.0,74611.42873,-25.388571,-64.865384,100.0,160.803711,25.388571,3621 days 00:00:00,2,2,0,0.0,0.0,-13.138773,-13.763541,0.0,-13.451157,0 days 00:00:00,12 days 12:00:00,0.0,-12694.285635,-0.541757,-0.118071,0.350471,-0.071843
BALKRISIND,Success,0.00918790000014269,0.00022160000025905902,0.0005109000003358233,4.0300000364368316e-05,0.011808799999926123,2006-01-27 09:15:00,2025-06-26 09:15:00,7090 days 00:00:00,100000.0,97241.24102,-2.758759,2006.662049,100.0,1973.551417,38.043436,3184 days 00:00:00,20,20,0,0.0,30.0,45.271302,-16.328265,24.213515,-8.599447,51 days 20:00:00,45 days 01:42:51,0.978369,-137.937949,0.057554,-0.003872,1.028269,0.029786
BALMLAWRIE,Success,0.009667700000136392,0.0002570999995441525,0.000649399999929301,4.350000017439015e-05,0.012686999999459658,1999-01-01 09:15:00,2025-06-26 09:15:00,9673 days 00:00:00,100000.0,44035.384921,-55.964615,6494.365459,100.0,1112.578241,58.673889,8339 days 00:00:00,18,17,1,833.371427,11.764706,35.007345,-13.596802,29.578816,-8.408825,30 days 00:00:00,38 days 06:24:00,0.396524,-3341.05803,-0.325455,-0.053683,0.796748,-0.131559
BALPHARMA,Success,0.00822729999981675,0.00021260000085021602,0.0004643000002033659,3.550000019458821e-05,0.010899000000790693,2006-05-08 09:15:00,2025-06-26 09:15:00,6989 days 00:00:00,100000.0,220645.781232,120.645781,65.766368,100.0,1943.890505,41.351187,1158 days 00:00:00,12,12,0,0.0,50.0,52.056787,-16.304402,32.384252,-13.164862,55 days 00:00:00,44 days 16:00:00,1.914106,10053.815103,0.32995,0.109212,1.233971,0.205908
BALRAMCHIN,Success,0.00963439999941329,0.0002967000000353437,0.0005060999992565485,4.1399999645364005e-05,0.012532199999441218,1999-01-01 09:15:00,2025-06-26 09:15:00,9673 days 00:00:00,100000.0,113012.587808,13.012588,5218.284424,100.0,2039.709906,66.8426,7750 days 00:00:00,18,18,0,0.0,27.777778,45.792802,-14.265066,32.970617,-9.171902,75 days 09:36:00,24 days 09:13:50,1.085782,722.921545,0.098111,0.007066,1.064863,0.041837
BALUFORGE,Success,0.002082699999846227,0.00015010000061010942,0.0004216999996060622,2.89999998130952e-05,0.004285900000468246,2024-04-29 09:15:00,2025-06-26 09:15:00,423 days 00:00:00,100000.0,85689.85962,-14.31014,139.056261,100.0,85.604824,24.184295,198 days 00:00:00,1,1,0,0.0,0.0,-14.163099,-14.163099,0.0,-14.163099,0 days 00:00:00,76 days 00:00:00,0.0,-14310.14038,-0.551776,-0.51928,0.800313,-0.353314
BANARBEADS,Success,0.006892600000355742,0.0001985000008062343,0.0005216999998083338,3.620000006776536e-05,0.009244699999726436,1999-01-13 09:15:00,2025-06-26 09:15:00,9661 days 00:00:00,100000.0,72350.378851,-27.649621,1958.333333,100.0,560.885529,43.787506,2710 days 00:00:00,6,6,0,0.0,16.666667,51.268974,-16.258693,51.268974,-13.412989,45 days 00:00:00,42 days 00:00:00,0.606635,-4608.270192,-0.157118,-0.058135,0.876928,-0.060931
BANARISUG,Success,0.009363799999846378,0.00029379999978118576,0.0005606999993688078,4.309999985707691e-05,0.012478700000428944,1999-01-01 09:15:00,2025-06-26 09:15:00,9673 days 00:00:00,100000.0,87814.51476,-12.185485,8776.136364,100.0,1374.309636,46.162336,7006 days 00:00:00,18,17,1,-2030.238976,23.529412,39.592335,-13.06828,32.798426,-8.889929,49 days 18:00:00,40 days 01:50:46,0.898638,-597.367427,0.014428,-0.011222,1.010105,0.006216
BANCOINDIA,Success,0.008213500000238128,0.0002173000002585468,0.00044939999952475773,3.9599999581696466e-05,0.010880699999688659,2006-12-22 09:15:00,2025-06-26 09:15:00,6761 days 00:00:00,100000.0,388300.159397,288.300159,3865.25539,100.0,2937.75127,39.301568,4335 days 00:00:00,18,18,0,0.0,50.0,50.371899,-24.088893,32.5723,-11.667206,52 days 19:38:20,44 days 16:00:00,2.959672,16016.675522,0.512935,0.19809,1.305306,0.372668
BANDHANBNK,Success,0.004439800000000105,0.0002505000002201996,0.000483400000121037,3.500000002532033e-05,0.006802300000344985,2018-03-27 09:15:00,2025-06-26 09:15:00,2648 days 00:00:00,100000.0,60163.919684,-39.83608,-61.191151,100.0,368.228071,39.83608,2648 days 00:00:00,5,5,0,0.0,0.0,-8.244853,-11.616951,0.0,-9.503846,0 days 00:00:00,23 days 00:00:00,0.0,-7967.216063,-0.734237,-0.172733,0.556399,-0.204973
BANG,Success,0.007571900000584719,0.0002943999998024083,0.0006307000003289431,3.530000049067894e-05,0.010237800000140851,2008-02-20 09:15:00,2025-06-26 09:15:00,6336 days 00:00:00,100000.0,69865.421083,-30.134579,-67.9552,100.0,477.628806,49.464194,6121 days 00:00:00,6,6,0,0.0,16.666667,49.590511,-18.301582,49.590511,-13.891166,138 days 00:00:00,45 days 09:35:59,0.517672,-5022.42982,-0.098957,-0.045968,0.918487,-0.032773
BANKA,Success,0.0027663000000757165,0.00016479999976581894,0.0004515999999057385,3.110000034212135e-05,0.004831199999898672,2020-10-29 09:15:00,2025-06-26 09:15:00,1701 days 00:00:00,100000.0,92573.755857,-7.426244,106.129496,100.0,92.646864,7.426244,1701 days 00:00:00,1,1,0,0.0,0.0,-7.242365,-7.242365,0.0,-7.242365,0 days 00:00:00,6 days 00:00:00,0.0,-7426.244143,-0.961298,-0.224617,0.0,-0.126972
BANKBARODA,Success,0.009734499999467516,0.00024169999960577115,0.0004726999995909864,3.980000019510044e-05,0.012945899999976973,1999-01-01 09:15:00,2025-06-26 09:15:00,9673 days 00:00:00,100000.0,200786.229801,100.78623,2272.051489,100.0,4196.003629,49.844759,3214 days 00:00:00,28,27,1,10380.116193,33.333333,49.878455,-17.432858,29.989971,-8.667956,86 days 08:00:00,21 days 18:40:00,1.361042,3348.374578,0.254534,0.054591,1.13593,0.130734
BANKINDIA,Success,0.009530199999971956,0.0002437999992253026,0.00045529999988502823,4.1399999645364005e-05,0.012544199999865668,1999-01-01 09:15:00,2025-06-26 09:15:00,9673 days 00:00:00,100000.0,31181.074656,-68.818925,419.777778,100.0,1398.73715,72.511614,7205 days 00:00:00,21,20,1,124.324078,15.0,46.101243,-15.245006,30.602008,-10.659256,71 days 08:00:00,37 days 07:03:31,0.488008,-3447.162471,-0.258948,-0.060529,0.861044,-0.113853
BANKNIFTY,Success,0.009619100000236358,0.00024090000079013407,0.0005860999999640626,4.400000034365803e-05,0.012419800000316172,2000-01-03 09:15:00,2025-06-26 09:15:00,9306 days 00:00:00,100000.0,147172.396609,47.172397,5323.412233,100.0,3653.966795,25.261234,1682 days 00:00:00,31,31,0,0.0,38.709677,23.973273,-9.910512,11.112058,-4.055617,57 days 22:00:00,20 days 12:37:53,1.492624,1521.690213,0.243571,0.061479,1.12646,0.134291
