symbol,status,load_time_s,indicator_calc_time_s,signal_gen_time_s,portfolio_sim_time_s,total_symbol_time_s,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
20MICRONS,Success,0.011721800000486837,0.16190039999946748,0.0007541000004493981,4.8996446999999534,5.074255300000004,2008-10-06 09:15:00,2025-06-26 09:15:00,4130 days 00:00:00,100000.0,202084.664003,102.084664,1268.736917,100.0,3803.493476,34.819272,1671 days 00:00:00,9.0,9.0,0.0,0.0,44.444444,55.292314,-13.43651,40.799199,-12.163431,72 days 12:00:00,26 days 04:48:00,1.673714,11342.740445,0.417942,0.184233,1.241155,0.788946
21STCENMGM,Success,0.004729600000246137,0.0085081999995964,0.0006399000003511901,0.21920099999988452,0.233280399999785,2018-01-11 09:15:00,2025-06-26 09:15:00,1821 days 00:00:00,100000.0,79608.889702,-20.39111,83.233522,100.0,714.273427,21.644605,1671 days 00:00:00,4.0,4.0,0.0,0.0,0.0,-4.795618,-6.537316,,-5.544838,,8 days 06:00:00,0.0,-5097.777574,-1.097234,-0.206426,0.378136,-1.275805
360ONE,Success,0.004611099999237922,0.007869000000027881,0.0005783999995401246,0.03176149999944755,0.045087299999977404,2019-09-19 09:15:00,2025-06-26 09:15:00,1432 days 00:00:00,100000.0,165307.777838,65.307778,266.737505,100.0,1735.170834,12.327507,650 days 00:00:00,7.0,7.0,0.0,0.0,57.142857,27.994741,-10.860992,22.618025,-9.849133,25 days 12:00:00,11 days 16:00:00,2.728592,9329.682548,0.964965,1.108786,1.527614,1.738146
3IINFOLTD,Success,0.008485299999847484,0.008134400000017195,0.0007078999997247593,0.03194860000076005,0.04946289999952569,2005-04-22 09:15:00,2025-06-26 09:15:00,4951 days 00:00:00,100000.0,161553.672083,61.553672,-94.797146,100.0,4953.453402,56.478222,1128 days 00:00:00,15.0,15.0,0.0,0.0,40.0,44.796421,-20.24706,35.205233,-13.611637,41 days 00:00:00,56 days 13:20:00,1.280048,4103.578139,0.265696,0.063732,1.104439,0.443729
3MINDIA,Success,0.01011930000004213,0.00827949999984412,0.0008696000004420057,0.03208069999982399,0.051538499999878695,1995-01-23 09:15:00,2025-06-26 09:15:00,7311 days 00:00:00,100000.0,208914.404368,108.914404,13521.428571,100.0,6883.563947,31.324473,1784 days 00:00:00,21.0,21.0,0.0,0.0,38.095238,37.526333,-10.087156,24.012373,-7.145412,34 days 21:00:00,18 days 14:46:09,1.71212,5186.400208,0.377234,0.11961,1.242355,0.647148
3PLAND,Success,0.007852199999433651,0.00788490000013553,0.000582100000428909,0.03103090000058728,0.04754600000069331,2008-03-28 09:15:00,2025-06-26 09:15:00,3380 days 00:00:00,100000.0,61939.147649,-38.060852,157.48913,100.0,1493.498325,48.95366,2193 days 00:00:00,10.0,10.0,0.0,0.0,20.0,44.78368,-20.065875,43.01277,-13.760151,12 days 12:00:00,10 days 21:00:00,0.575829,-3806.085235,-0.144971,-0.102981,0.86252,-0.275235
5PAISA,Success,0.004311700000471319,0.008727700000235927,0.0006950000006327173,0.0305170999999973,0.04443100000025879,2017-11-16 09:15:00,2025-06-26 09:15:00,1885 days 00:00:00,100000.0,53571.585488,-46.428415,77.755281,100.0,1644.969124,63.898721,1752 days 00:00:00,9.0,9.0,0.0,0.0,11.111111,41.139555,-14.271446,41.139555,-11.394189,61 days 00:00:00,15 days 06:00:00,0.469552,-5158.712724,-0.650974,-0.178156,0.745062,-0.867555
63MOONS,Success,0.008884500000021944,0.008022399999390473,0.0009584999997969135,0.032453699999678065,0.050527100000181235,2006-11-02 09:15:00,2025-06-26 09:15:00,4609 days 00:00:00,100000.0,39513.025756,-60.486974,-41.222956,100.0,1026.198742,72.119902,3821 days 00:00:00,8.0,8.0,0.0,0.0,0.0,-6.659602,-16.876092,,-10.910309,,56 days 09:00:00,0.0,-7560.871781,-0.399401,-0.098302,0.836001,-0.527507
A2ZINFRA,Success,0.007558700000117824,0.008058800000071642,0.0007287999997060979,0.03192330000001675,0.04847539999991568,2010-12-23 09:15:00,2025-06-26 09:15:00,3588 days 00:00:00,100000.0,83336.449644,-16.66355,-93.967432,100.0,1666.394512,47.566462,1199 days 00:00:00,9.0,9.0,0.0,0.0,33.333333,38.714977,-23.7428,29.118431,-14.325645,24 days 16:00:00,37 days 16:00:00,0.804366,-1851.505595,0.004301,-0.038625,1.002074,0.006578
AAATECH,Success,0.0027345000007699127,0.00846220000039466,0.0006221000003279187,0.20880030000080296,0.2208277999998245,2022-11-28 09:15:00,2025-06-26 09:15:00,641 days 00:00:00,100000.0,85985.125748,-14.014874,5.879365,100.0,274.281253,17.559197,170 days 00:00:00,2.0,1.0,1.0,-1205.363768,0.0,-12.82232,-12.82232,,-12.82232,,12 days 00:00:00,0.0,-12809.510484,-1.030246,-0.469201,0.393584,-1.161085
AADHARHFC,Success,0.00222719999965193,0.007589699999698496,0.00044580000030691735,0.032690700000785,0.04314879999947152,2024-05-15 09:15:00,2025-06-26 09:15:00,279 days 00:00:00,100000.0,89127.299085,-10.872701,34.770067,100.0,189.116616,27.393786,187 days 00:00:00,1.0,1.0,0.0,0.0,0.0,-10.883574,-10.883574,,-10.883574,,117 days 00:00:00,0.0,-10872.700915,-0.375179,-0.510317,0.922633,-0.55029
AAKASH,Success,0.0033045999998648767,0.008086099999673024,0.0005055000001448207,0.032059099999969476,0.044217099999514176,2020-09-29 09:15:00,2025-06-26 09:15:00,1177 days 00:00:00,100000.0,89415.742046,-10.584258,127.497532,100.0,379.984776,10.584258,440 days 00:00:00,2.0,2.0,0.0,0.0,0.0,-4.715091,-6.1704,,-5.442746,,7 days 00:00:00,0.0,-5292.128977,-0.99498,-0.32216,0.336571,-1.167023
AAREYDRUGS,Success,0.0028898999999000807,0.008050100000218663,0.0004765999992741854,0.03219179999996413,0.04379400000016176,2021-08-06 09:15:00,2025-06-26 09:15:00,965 days 00:00:00,100000.0,108242.96773,8.242968,49.365635,100.0,628.320215,26.815363,250 days 00:00:00,3.0,3.0,0.0,0.0,33.333333,36.031465,-11.011755,36.031465,-10.795576,56 days 00:00:00,45 days 00:00:00,1.346449,2747.65591,0.244927,0.113416,1.104343,0.463148
AARON,Success,0.0030114000001049135,0.00806760000068607,0.000503000000207976,0.03147190000072442,0.04330290000052628,2020-11-06 09:15:00,2025-06-26 09:15:00,1150 days 00:00:00,100000.0,213905.148168,113.905148,1011.620761,100.0,615.07607,15.132409,58 days 00:00:00,2.0,2.0,0.0,0.0,100.0,50.578729,42.145142,46.361936,,51 days 12:00:00,,inf,56952.574084,1.426926,1.803706,1.921267,2.920022
AARTECH,Success,0.0025190000005750335,0.008072399999946356,0.0006462999999712338,0.031779500000084226,0.04320629999983794,2023-07-10 09:15:00,2025-06-26 09:15:00,489 days 00:00:00,100000.0,88185.775549,-11.814224,86.7208,100.0,188.174149,15.69691,402 days 00:00:00,1.0,1.0,0.0,0.0,0.0,-11.826039,-11.826039,,-11.826039,,39 days 00:00:00,0.0,-11814.224451,-0.655505,-0.570652,0.737678,-0.931288
AARTIDRUGS,Success,0.009496100000433216,0.008443299999271403,0.0007254000001921668,0.032674000000042724,0.05153390000032232,2003-09-19 09:15:00,2025-06-26 09:15:00,5381 days 00:00:00,100000.0,104821.204335,4.821204,4072.365242,100.0,2912.361036,34.685896,2441 days 00:00:00,15.0,15.0,0.0,0.0,33.333333,42.177077,-14.320414,25.918093,-10.335656,16 days 14:24:00,37 days 04:48:00,1.045567,321.413622,0.094777,0.009223,1.054905,0.150122
AARTIIND,Success,0.010181799999372743,0.008580400000028021,0.0007058000001052278,0.03247509999982867,0.05214020000039454,1999-01-01 09:15:00,2025-06-26 09:15:00,6343 days 00:00:00,100000.0,191353.972419,91.353972,50019.921839,100.0,5955.685328,38.851031,2817 days 00:00:00,23.0,22.0,1.0,8460.606341,36.363636,35.93724,-13.968763,27.024881,-8.836186,48 days 15:00:00,19 days 13:42:51,1.514412,3767.880276,0.320025,0.097936,1.151906,0.473683
AARTIPHARM,Success,0.002856900000551832,0.09564810000028956,0.0005104000001665554,0.02869109999937791,0.12788590000036493,2023-01-30 09:15:00,2025-06-26 09:15:00,597 days 00:00:00,100000.0,115652.373686,15.652374,202.810061,100.0,398.534037,19.292352,111 days 00:00:00,2.0,2.0,0.0,0.0,50.0,26.515414,-8.575761,26.515414,-8.575761,136 days 00:00:00,3 days 00:00:00,2.827013,7826.186843,0.466668,0.481951,1.148313,0.813738
AARTISURF,Success,0.00405759999921429,0.00726699999995617,0.00056010000025708,0.03151949999937642,0.04359980000026553,2020-07-14 09:15:00,2025-06-26 09:15:00,1232 days 00:00:00,100000.0,96764.329302,-3.235671,16.952977,100.0,824.281462,20.797332,672 days 00:00:00,4.0,4.0,0.0,0.0,25.0,28.613343,-9.199348,28.613343,-9.05073,30 days 00:00:00,17 days 00:00:00,0.889164,-808.917675,-0.005168,-0.046628,0.996622,-0.009566
AARVEEDEN,Success,0.008799899999758054,0.0081185999997615,0.0008473000007143128,0.032234600000265345,0.05019240000001446,2006-11-21 09:15:00,2025-06-26 09:15:00,4440 days 00:00:00,100000.0,101555.685379,1.555685,168.364606,100.0,1394.65293,60.327434,4357 days 00:00:00,9.0,9.0,0.0,0.0,33.333333,41.640405,-19.889678,35.696049,-13.813958,24 days 16:00:00,27 days 16:00:00,1.023553,172.853931,0.089852,0.002105,1.064015,0.150541
AARVI,Success,0.0033898000001499895,0.008351200000106473,0.0005258999999568914,0.031539100000372855,0.044004499999573454,2020-06-24 09:15:00,2025-06-26 09:15:00,1245 days 00:00:00,100000.0,184115.724828,84.115725,349.514152,100.0,973.732329,25.086799,959 days 00:00:00,3.0,3.0,0.0,0.0,66.666667,53.748673,-11.862534,44.841158,-11.862534,74 days 12:00:00,2 days 00:00:00,4.398301,28038.574943,0.801149,0.781136,1.396215,1.427779
AAVAS,Success,0.0042905999998765765,0.008107900000140944,0.0005346000007193652,0.032369000000471715,0.04549600000063947,2018-10-08 09:15:00,2025-06-26 09:15:00,1665 days 00:00:00,100000.0,97253.354487,-2.746646,150.868477,100.0,1059.54807,21.254907,887 days 00:00:00,5.0,5.0,0.0,0.0,20.0,31.676948,-8.283197,31.676948,-7.295465,56 days 00:00:00,14 days 06:00:00,0.914358,-549.329103,-0.012907,-0.028637,0.991873,-0.021311
ABAN,Success,0.009118799999669136,0.008560500000385218,0.0006681000004391535,0.0313627000004999,0.04988919999959762,2006-08-18 09:15:00,2025-06-26 09:15:00,4659 days 00:00:00,100000.0,40117.215672,-59.882784,-95.361845,100.0,1086.600595,59.882784,3630 days 00:00:00,8.0,8.0,0.0,0.0,0.0,-6.368972,-14.664726,,-10.754645,,41 days 21:00:00,0.0,-7485.348041,-0.55532,-0.115318,0.733173,-0.7148
ABB,Success,0.010018500000114727,0.007793400000082329,0.0007059999998091371,0.03128939999987779,0.049986600000011094,1999-01-01 09:15:00,2025-06-26 09:15:00,6543 days 00:00:00,100000.0,502068.701536,402.068702,6546.270743,100.0,14259.44984,35.861135,2707 days 00:00:00,24.0,24.0,0.0,0.0,50.0,38.328023,-10.211873,24.064376,-7.659685,56 days 06:00:00,20 days 06:00:00,2.350644,16752.862564,0.689838,0.262646,1.328109,1.21525
ABBOTINDIA,Success,0.008327100000315113,0.00789359999998851,0.0007081000003381632,0.030671800000163785,0.0477710000004663,2010-01-08 09:15:00,2025-06-26 09:15:00,3826 days 00:00:00,100000.0,120255.562397,20.255562,3996.034696,100.0,3180.283984,31.196729,2345 days 00:00:00,15.0,15.0,0.0,0.0,33.333333,48.149767,-13.996517,20.767401,-6.979494,98 days 09:36:00,68 days 07:12:00,1.269905,1350.370826,0.19128,0.056904,1.052552,0.294124
ABCAPITAL,Success,0.0042751000000862405,0.007687700000133191,0.0005243000005066278,0.030319800000143005,0.042985800000678864,2017-09-01 09:15:00,2025-06-26 09:15:00,1937 days 00:00:00,100000.0,168125.790579,68.125791,16.547368,100.0,2485.334386,18.514305,528 days 00:00:00,8.0,8.0,0.0,0.0,50.0,32.258752,-10.109222,23.751733,-7.83766,29 days 18:00:00,48 days 12:00:00,2.285179,8515.723822,0.6284,0.555532,1.249043,1.012452
ABDL,Success,0.002020799999627343,0.008644700000331795,0.00046299999939947156,0.031130299999858835,0.04244310000012774,2024-07-02 09:15:00,2025-06-26 09:15:00,246 days 00:00:00,100000.0,83167.124576,-16.832875,36.914128,100.0,364.791747,20.60014,174 days 00:00:00,2.0,2.0,0.0,0.0,0.0,-8.435398,-9.188634,,-8.812016,,7 days 00:00:00,0.0,-8416.437712,-1.739693,-1.161509,0.382655,-2.054845
ABFRL,Success,0.006544599999870115,0.007463099999768019,0.0005221999999776017,0.03050080000048183,0.045203399999991234,2016-01-29 09:15:00,2025-06-26 09:15:00,2329 days 00:00:00,100000.0,172095.354427,72.095354,1.662031,100.0,2827.928412,31.519914,799 days 00:00:00,10.0,10.0,0.0,0.0,50.0,34.790876,-12.15107,23.130356,-9.341965,85 days 19:12:00,53 days 19:12:00,2.022652,7209.535443,0.487705,0.281739,1.131787,0.758517
ABINFRA,Success,0.0026064000003316323,0.0073011000004044035,0.0004968000002918416,0.037390500000583415,0.04799769999954151,2019-07-12 09:15:00,2025-06-26 09:15:00,758 days 00:00:00,100000.0,78643.03052,-21.356969,503.918778,100.0,353.227046,21.538385,277 days 00:00:00,2.0,2.0,0.0,0.0,0.0,-9.928854,-12.710188,,-11.319521,,13 days 00:00:00,0.0,-10678.48474,-0.856931,-0.507221,0.543155,-0.998245
ABMINTLLTD,Success,0.0038884000005054986,0.015382399999907648,0.0010929999998552375,0.04231800000070507,0.06288589999985561,2021-09-13 09:15:00,2025-06-26 09:15:00,915 days 00:00:00,100000.0,87646.236428,-12.353764,-47.495922,100.0,187.63407,16.351654,149 days 00:00:00,1.0,1.0,0.0,0.0,0.0,-12.366117,-12.366117,,-12.366117,,16 days 00:00:00,0.0,-12353.763572,-0.49412,-0.313369,0.645408,-0.653959
ABREL,Success,0.010715499999605527,0.012006099999780417,0.0009062999997695442,0.0320689999998649,0.05591320000075939,1999-01-01 09:15:00,2025-06-26 09:15:00,6542 days 00:00:00,100000.0,166792.551519,66.792552,28550.896303,100.0,6172.660352,46.188742,1846 days 00:00:00,21.0,21.0,0.0,0.0,33.333333,54.257642,-18.498667,34.317317,-10.24799,45 days 06:51:25,17 days 06:51:25,1.30484,3180.597691,0.259428,0.062686,1.13362,0.387751
ABSLAMC,Success,0.0028071000006093527,0.00796249999984866,0.0005013999998482177,0.029511900000215974,0.04098650000014459,2021-10-11 09:15:00,2025-06-26 09:15:00,921 days 00:00:00,100000.0,106118.532188,6.118532,11.101578,100.0,619.844593,12.167496,122 days 00:00:00,3.0,3.0,0.0,0.0,33.333333,23.8418,-7.584412,23.8418,-7.430155,59 days 00:00:00,7 days 12:00:00,1.384939,2039.510729,0.233928,0.195722,1.124977,0.39953
ACC,Success,0.009717500000078871,0.007792999999765016,0.000794599999608181,0.03144760000031965,0.050011600000289036,1999-01-01 09:15:00,2025-06-26 09:15:00,6543 days 00:00:00,100000.0,68326.908476,-31.673092,2046.060896,100.0,4125.616101,60.049635,4553 days 00:00:00,24.0,24.0,0.0,0.0,20.833333,35.433613,-14.308354,22.121179,-6.904627,81 days 04:48:00,29 days 15:09:28,0.743361,-1319.712147,-0.062314,-0.035008,0.976612,-0.08528
ACCELYA,Success,0.009337700000287441,0.00842200000079174,0.0007260000002133893,0.031756200000018,0.050436599999557075,1999-12-01 09:15:00,2025-06-26 09:15:00,6290 days 00:00:00,100000.0,135353.719615,35.35372,293.09096,100.0,4003.727083,58.464393,1938 days 00:00:00,17.0,17.0,0.0,0.0,35.294118,45.873583,-20.648271,32.872929,-11.690644,64 days 16:00:00,20 days 04:21:49,1.237489,2079.630566,0.187106,0.030312,1.100523,0.28534
ACCURACY,Success,0.003158399999847461,0.01003339999988384,0.0004853000000366592,0.03155530000003637,0.045417499999530264,2020-12-11 09:15:00,2025-06-26 09:15:00,1126 days 00:00:00,100000.0,89365.359036,-10.634641,180.32,100.0,189.354914,10.634641,842 days 00:00:00,1.0,1.0,0.0,0.0,0.0,-10.645276,-10.645276,,-10.645276,,3 days 00:00:00,0.0,-10634.640964,-0.864581,-0.336551,0.0,-0.86408
ACE,Success,0.008648199999697681,0.008411099999648286,0.0006407999999282765,0.03410910000002332,0.05200220000006084,2006-09-26 09:15:00,2025-06-26 09:15:00,4630 days 00:00:00,100000.0,690001.337051,590.001337,3061.115578,100.0,12707.117663,29.332039,985 days 00:00:00,14.0,14.0,0.0,0.0,57.142857,57.277238,-13.453394,38.689729,-10.512046,71 days 15:00:00,15 days 04:00:00,2.583926,42142.952646,0.735595,0.56073,1.342707,1.344635
ACEINTEG,Success,0.0026663000007829396,0.009167299999717216,0.0005693000002793269,0.03235020000010991,0.04494790000080684,2022-11-04 09:15:00,2025-06-26 09:15:00,655 days 00:00:00,100000.0,100000.0,0.0,-46.948454,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,inf,inf
ACI,Success,0.0028183000003991765,0.008340600000337872,0.00048689999948692275,0.03137050000077579,0.04320499999994354,2022-11-21 09:15:00,2025-06-26 09:15:00,646 days 00:00:00,100000.0,121006.575269,21.006575,37.738735,100.0,512.385821,9.146898,213 days 00:00:00,3.0,2.0,1.0,7798.842769,50.0,21.704735,-6.972043,21.704735,-6.972043,21 days 00:00:00,2 days 00:00:00,2.896279,6603.86625,0.976549,1.243609,1.63704,1.945565
ACL,Success,0.008057399999415793,0.00941919999968377,0.0006757000001016422,0.0318569999999454,0.05019870000069204,2010-11-08 09:15:00,2025-06-26 09:15:00,3422 days 00:00:00,100000.0,99067.829686,-0.93217,-84.984198,100.0,1774.32205,46.216453,1671 days 00:00:00,7.0,7.0,0.0,0.0,28.571429,42.523636,-17.002763,41.785587,-13.174806,27 days 00:00:00,12 days 00:00:00,0.989571,-133.167188,0.063544,-0.00216,1.050442,0.115667
ACLGATI,Success,0.008968399999503163,0.008511299999554467,0.0006237999996301369,0.03302110000004177,0.05132350000076258,2006-10-10 09:15:00,2025-06-26 09:15:00,4621 days 00:00:00,100000.0,35358.596305,-64.641404,-37.010214,100.0,1756.498806,64.641404,4374 days 00:00:00,15.0,15.0,0.0,0.0,13.333333,35.964532,-23.899694,31.205014,-11.320902,18 days 12:00:00,20 days 11:04:36,0.331451,-4309.426913,-0.551871,-0.121959,0.743818,-0.793333
ACMESOLAR,Success,0.0020554000002448447,0.007848299999750452,0.00044660000003204914,0.030417199999646982,0.04095270000016171,2024-11-13 09:15:00,2025-06-26 09:15:00,153 days 00:00:00,100000.0,100000.0,0.0,-2.626901,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,inf,inf
ADANIENSOL,Success,0.004923299999973096,0.007940899999994144,0.0005313999999998487,0.030243899999732093,0.04381589999957214,2015-07-31 09:15:00,2025-06-26 09:15:00,2451 days 00:00:00,100000.0,179962.329027,79.962329,3033.152174,100.0,2245.185505,30.143908,996 days 00:00:00,7.0,7.0,0.0,0.0,57.142857,28.346131,-12.008884,26.448567,-11.018835,64 days 12:00:00,24 days 08:00:00,2.321712,11423.189861,0.551642,0.303357,1.249524,0.955846
ADANIENT,Success,0.008607900000242807,0.00903329999982816,0.0008160999996107421,0.031020899999930407,0.049681800000143994,2006-09-20 09:15:00,2025-06-26 09:15:00,4635 days 00:00:00,100000.0,135375.232173,35.375232,43313.434701,100.0,5073.747738,49.419947,3434 days 00:00:00,21.0,21.0,0.0,0.0,33.333333,32.727325,-11.800819,26.914299,-9.265961,47 days 00:00:00,12 days 22:17:08,1.216114,1684.534865,0.232859,0.048843,1.110402,0.338143
ADANIGREEN,Success,0.004281999999875552,0.007843099999263359,0.0005016999994040816,0.030273100000158593,0.04308179999952699,2018-06-18 09:15:00,2025-06-26 09:15:00,1740 days 00:00:00,100000.0,143464.393452,43.464393,3049.206349,100.0,2390.826779,36.374993,772 days 00:00:00,8.0,7.0,1.0,7277.268988,42.857143,35.287714,-17.616062,32.492166,-12.452104,41 days 00:00:00,34 days 12:00:00,1.397474,5169.589209,0.478753,0.216218,1.205067,0.79582
ADANIPORTS,Success,0.008037700000386394,0.0075670000005629845,0.0006118000001151813,0.02998200000001816,0.046379200000046694,2007-11-27 09:15:00,2025-06-26 09:15:00,4341 days 00:00:00,100000.0,87125.227813,-12.874772,642.185051,100.0,2033.096338,37.368845,3630 days 00:00:00,13.0,12.0,1.0,5218.898006,25.0,22.392451,-11.433965,19.63819,-7.843667,33 days 16:00:00,23 days 10:39:59,0.70358,-1507.805849,-0.033167,-0.030832,0.98248,-0.048556
ADANIPOWER,Success,0.007418799999868497,0.007951399999910791,0.0012176999998700921,0.03378439999960392,0.050569699999869044,2009-08-20 09:15:00,2025-06-26 09:15:00,3920 days 00:00:00,100000.0,143843.184707,43.843185,477.572428,100.0,1498.488919,23.503767,1985 days 00:00:00,7.0,7.0,0.0,0.0,42.857143,41.306628,-11.824099,29.697967,-9.741911,38 days 08:00:00,6 days 12:00:00,2.067261,6263.312101,0.386658,0.14649,1.323368,0.657034
ADFFOODS,Success,0.00770250000005035,0.009289800000260584,0.0005983000000924221,0.029836300000170013,0.04761060000055295,2010-09-15 09:15:00,2025-06-26 09:15:00,3657 days 00:00:00,100000.0,84078.093869,-15.921906,1674.635429,100.0,1503.180288,46.087581,3301 days 00:00:00,9.0,9.0,0.0,0.0,22.222222,40.255549,-15.539,36.060503,-10.622969,44 days 00:00:00,20 days 10:17:08,0.759999,-1769.100681,-0.058495,-0.037234,0.966054,-0.098688
ADL,Success,0.003335000000333821,0.007568400000309339,0.0005029999992984813,0.030926499999623047,0.04252089999954478,2020-10-01 09:15:00,2025-06-26 09:15:00,1174 days 00:00:00,100000.0,121093.309432,21.093309,307.396061,100.0,505.843938,17.093304,628 days 00:00:00,2.0,2.0,0.0,0.0,50.0,42.406879,-14.956309,42.406879,-14.956309,59 days 00:00:00,72 days 00:00:00,1.991637,10546.654716,0.427254,0.358679,1.170847,0.662173
ADOR,Success,0.008904299999812793,0.009167400000478665,0.0010492999999769381,0.039128700000219396,0.058633999999983644,2004-09-27 09:15:00,2025-06-26 09:15:00,5127 days 00:00:00,100000.0,357892.31223,257.892312,1994.594595,100.0,11902.806935,44.64604,943 days 00:00:00,17.0,17.0,0.0,0.0,47.058824,47.908119,-11.831563,31.110727,-9.192374,39 days 03:00:00,40 days 13:20:00,1.772361,15170.136014,0.513149,0.212833,1.256168,0.956741
ADROITINFO,Success,0.00569420000010723,0.009699399999590241,0.0005230000006122282,0.030409799999688403,0.04654630000004545,2018-04-19 09:15:00,2025-06-26 09:15:00,1746 days 00:00:00,100000.0,194155.122036,94.155122,-53.749941,100.0,1619.341801,39.42475,663 days 00:00:00,6.0,6.0,0.0,0.0,50.0,53.63945,-18.485617,46.890577,-14.937776,97 days 08:00:00,7 days 00:00:00,2.423326,15692.520339,0.657803,0.37738,1.242801,1.144686
ADSL,Success,0.008945100000346429,0.0087586999998166,0.0006182999995871796,0.030766699999730918,0.049410700000407815,2007-07-25 09:15:00,2025-06-26 09:15:00,4428 days 00:00:00,100000.0,59562.580954,-40.437419,12.233837,100.0,1226.74538,75.443285,4216 days 00:00:00,10.0,10.0,0.0,0.0,20.0,58.689101,-24.33865,47.98158,-14.866153,47 days 00:00:00,36 days 12:00:00,0.498261,-4043.741905,-0.118688,-0.055421,0.942093,-0.185375
ADVANIHOTR,Success,0.008178199999747449,0.008163599999534199,0.00061699999969278,0.031542499999886786,0.048695299999963026,2007-06-25 09:15:00,2025-06-26 09:15:00,3881 days 00:00:00,100000.0,109285.103759,9.285104,149.326795,100.0,1732.514542,31.202399,2615 days 00:00:00,7.0,7.0,0.0,0.0,28.571429,38.531554,-15.603322,35.516606,-9.761367,97 days 12:00:00,31 days 04:48:00,1.151802,1326.443394,0.127901,0.026874,1.078094,0.224844
ADVENZYMES,Success,0.004470699999728822,0.007852099999581696,0.0005464999994728714,0.03294319999986328,0.046010000000023865,2016-08-01 09:15:00,2025-06-26 09:15:00,2205 days 00:00:00,100000.0,83387.116174,-16.612884,37.742976,100.0,1062.883886,27.793869,1102 days 00:00:00,6.0,6.0,0.0,0.0,16.666667,27.693462,-10.287726,27.693462,-8.15909,82 days 00:00:00,21 days 04:48:00,0.563755,-2768.813971,-0.18607,-0.106591,0.910436,-0.283517
AEGISLOG,Success,0.009599600000001374,0.008559500000046683,0.0009982000001400593,0.03302540000004228,0.05239830000027723,1999-01-01 09:15:00,2025-06-26 09:15:00,6217 days 00:00:00,100000.0,322196.181558,222.196182,138157.956449,100.0,9350.599419,60.174748,4280 days 00:00:00,17.0,17.0,0.0,0.0,41.176471,81.137261,-29.146471,45.798366,-12.665728,37 days 03:25:42,28 days 19:12:00,1.578451,13070.363621,0.403257,0.118163,1.23874,0.709251
AEROFLEX,Success,0.002734200000304554,0.00880189999952563,0.0004487999995035352,0.03012589999980264,0.04230550000011135,2023-08-31 09:15:00,2025-06-26 09:15:00,452 days 00:00:00,100000.0,100000.0,0.0,25.304747,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,inf,inf
AETHER,Success,0.003246700000090641,0.00859390000005078,0.00048749999950814527,0.030758299999433802,0.043282100000396895,2022-06-03 09:15:00,2025-06-26 09:15:00,761 days 00:00:00,100000.0,100000.0,0.0,-0.639207,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,inf,inf
AFCONS,Success,0.0021575000000666478,0.007585999999719206,0.0004546000000118511,0.02975129999958881,0.040136700000402925,2024-11-04 09:15:00,2025-06-26 09:15:00,160 days 00:00:00,100000.0,100000.0,0.0,-7.507381,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,inf,inf
AFFLE,Success,0.0032400000000052387,0.008232899999711663,0.0005293000003803172,0.030466500000329688,0.04268000000047323,2019-08-08 09:15:00,2025-06-26 09:15:00,1458 days 00:00:00,100000.0,147376.47895,47.376479,1019.784785,100.0,2328.698108,32.16877,1009 days 00:00:00,7.0,7.0,0.0,0.0,42.857143,32.417886,-11.659173,28.29541,-8.5255,25 days 16:00:00,24 days 12:00:00,1.749545,6768.068421,0.629329,0.316945,1.292558,1.126597
AFFORDABLE,Success,0.002197400000113703,0.008581900000535825,0.0004523999996308703,0.02996649999931833,0.04140649999953894,2024-10-23 09:15:00,2025-06-26 09:15:00,168 days 00:00:00,100000.0,100000.0,0.0,-38.402626,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,inf,inf
AFIL,Success,0.00218719999975292,0.007681099999899743,0.00046020000081625767,0.031540400000267255,0.04207039999982953,2024-06-26 09:15:00,2025-06-26 09:15:00,250 days 00:00:00,100000.0,100000.0,0.0,-43.832025,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,inf,,inf,inf
AFSL,Success,0.0024614999992991216,0.007809599999745842,0.00046769999971729703,0.030481899999358575,0.041424000000006345,2022-12-23 09:15:00,2025-06-26 09:15:00,621 days 00:00:00,100000.0,92025.546477,-7.974454,13.818681,100.0,456.370932,30.376746,195 days 00:00:00,2.0,2.0,0.0,0.0,50.0,32.208628,-30.407123,32.208628,-30.407123,26 days 00:00:00,1 days 00:00:00,0.801388,-3987.226762,-0.094142,-0.156934,0.927353,-0.111535
