symbol,status,load_time_s,indicator_calc_time_s,signal_gen_time_s,portfolio_sim_time_s,total_symbol_time_s,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
LAOPALA,Success,0.004877043000306003,0.00023142399732023478,0.0008044819987844676,7.917600305518135e-05,0.008213206998334499,2007-03-16 00:00:00,2025-03-06 00:00:00,6565 days 00:00:00,100000.0,163509.797415,63.509797,5153.670403,100.0,2799.508609,42.12512,1011 days 00:00:00,17,17,0,0.0,35.294118,40.967302,-20.462862,36.95059,-11.520158,72 days 00:00:00,52 days 08:43:38,1.299409,3735.870436,0.237167,0.067864,1.114091,0.1602
RUSHIL,Success,0.004678366000007372,0.00014187800115905702,0.0006080730017856695,4.361899846117012e-05,0.007295508999959566,2011-07-07 00:00:00,2025-03-06 00:00:00,4991 days 00:00:00,100000.0,124244.138862,24.244139,181.812074,100.0,931.080099,36.90375,2058 days 00:00:00,10,10,0,0.0,40.0,42.274562,-20.415656,33.670645,-14.068257,76 days 12:00:00,28 days 16:00:00,1.292293,2424.413886,0.178718,0.044226,1.117493,0.091794
NLCINDIA,Success,0.0037614239990944043,0.00014969499898143113,0.0005872340007044841,3.618299888330512e-05,0.006295522998698289,2006-11-02 00:00:00,2025-03-06 00:00:00,6699 days 00:00:00,100000.0,124550.252052,24.550252,254.202016,100.0,1691.347886,35.065649,5258 days 00:00:00,11,11,0,0.0,36.363636,28.612453,-16.729932,25.553218,-9.022832,88 days 06:00:00,47 days 20:34:17,1.235692,2231.841096,0.15869,0.035003,1.099073,0.077862
GEOJITFSL,Success,0.0037923600029898807,0.00013907500033383258,0.0005674370004271623,3.092900078627281e-05,0.0062778329993307125,2005-07-01 00:00:00,2025-03-06 00:00:00,7188 days 00:00:00,100000.0,115067.959444,15.067959,807.487534,100.0,1713.81277,59.009952,5636 days 00:00:00,16,16,0,0.0,31.25,44.897507,-17.340328,36.362207,-11.691856,65 days 04:48:00,51 days 17:27:16,1.098518,941.747465,0.12778,0.012368,1.069469,0.076473
RALLIS,Success,0.00422132699895883,0.0002132480003638193,0.0005795329998363741,3.750199903151952e-05,0.0069261169992387295,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,334267.170609,234.267171,2579.713116,100.0,9885.068425,62.704635,3800 days 00:00:00,29,29,0,0.0,37.931034,52.615099,-17.242974,33.843789,-10.035677,72 days 10:54:32,33 days 13:20:00,1.35431,8078.178297,0.354697,0.077151,1.176229,0.250845
NAUKRI,Success,0.003534067000146024,0.0001594320019648876,0.0006117180018918589,4.753599932882935e-05,0.006336782997095725,2006-11-21 00:00:00,2025-03-06 00:00:00,6680 days 00:00:00,100000.0,240310.690006,140.31069,4562.121419,100.0,3512.476589,41.419303,3073 days 00:00:00,19,19,0,0.0,42.105263,48.744605,-14.754196,28.172011,-9.075147,89 days 06:00:00,29 days 10:54:32,1.728682,7384.773158,0.403301,0.120921,1.192584,0.285308
GUJALKALI,Success,0.00637982300031581,0.0002737079994403757,0.0006365849985741079,4.5598997530760244e-05,0.009244233999197604,1994-11-14 00:00:00,2025-03-06 00:00:00,11070 days 00:00:00,100000.0,271549.054077,171.549054,202.861834,100.0,2103.889821,48.700739,6187 days 00:00:00,16,16,0,0.0,50.0,47.729177,-19.668322,28.945067,-11.288942,92 days 21:00:00,52 days 03:00:00,2.654626,10721.81588,0.338746,0.070821,1.213062,0.16009
ACCELYA,Success,0.004263674996764166,0.00022662599803879857,0.0005906929982302245,4.321499727666378e-05,0.006949948001420125,1999-12-01 00:00:00,2025-03-06 00:00:00,9227 days 00:00:00,100000.0,128875.037768,28.875038,268.672517,100.0,1968.742068,55.859624,3011 days 00:00:00,17,17,0,0.0,35.294118,45.030745,-16.810529,30.771863,-11.104221,95 days 12:00:00,29 days 17:27:16,1.202676,1698.531633,0.143729,0.018506,1.091452,0.067668
SRF,Success,0.004579009000735823,0.00022926900055608712,0.0006140170007711276,4.224599979352206e-05,0.007288393000635551,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,124567.854958,24.567855,138327.184466,100.0,2215.915501,31.331548,5399 days 00:00:00,18,18,0,0.0,33.333333,35.991602,-18.64309,23.934598,-8.128226,51 days 04:00:00,30 days 18:00:00,1.196431,1364.880831,0.13128,0.027341,1.095986,0.060803
KICL,Success,0.002445006000925787,0.00011765800081775524,0.0005562570004258305,2.7748999855248258e-05,0.0047566459979861975,2011-01-25 00:00:00,2025-03-06 00:00:00,5154 days 00:00:00,100000.0,204949.550808,104.949551,364.284494,100.0,1411.279106,46.359692,3567 days 00:00:00,13,13,0,0.0,46.153846,39.512841,-11.606871,26.760044,-8.979447,42 days 20:00:00,26 days 10:17:08,2.631882,8073.04237,0.457209,0.11594,1.340177,0.234919
JBCHEPHARM,Success,0.004239393001626013,0.00020802799917873926,0.0005694039973604959,3.405900133657269e-05,0.0069018639987916686,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,284970.401489,184.970401,13860.105217,100.0,4697.413438,42.26975,3425 days 00:00:00,22,22,0,0.0,40.909091,84.866675,-17.997618,31.989378,-9.637998,77 days 21:20:00,55 days 05:32:18,1.674294,8407.745522,0.329157,0.098832,1.163619,0.225435
REFEX,Success,0.003226248998544179,0.00015863800217630342,0.000825060997158289,6.822599971201271e-05,0.006534249998367159,2009-12-03 00:00:00,2025-03-06 00:00:00,5572 days 00:00:00,100000.0,73366.931166,-26.633069,6596.057208,100.0,1019.434749,38.947774,4374 days 00:00:00,12,12,0,0.0,25.0,42.811989,-17.827098,36.637522,-12.617217,90 days 16:00:00,20 days 00:00:00,0.750682,-2219.422403,-0.013041,-0.056111,0.99271,-0.007608
VIKASECO,Success,0.004348174003098393,0.00016248600149992853,0.0006807319987274241,5.093599975225516e-05,0.007048785999359097,2011-12-12 00:00:00,2025-03-07 00:00:00,4834 days 00:00:00,100000.0,102109.709373,2.109709,-9.871169,100.0,263.081427,35.224903,3318 days 00:00:00,3,3,0,0.0,33.333333,34.243272,-15.327457,34.243272,-12.477585,9 days 00:00:00,26 days 12:00:00,1.088703,703.236458,0.062679,0.004581,1.114784,0.007799
VESUVIUS,Success,0.004712843001470901,0.00022940900089452043,0.0006099400015955325,4.389099922263995e-05,0.00745952899887925,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,249504.019776,149.50402,5291.721202,100.0,3006.014397,42.403768,2785 days 00:00:00,14,14,0,0.0,42.857143,49.94351,-12.748222,32.992327,-8.963093,102 days 04:00:00,148 days 03:00:00,1.901054,10678.858555,0.314754,0.085683,1.139494,0.229315
SURANAT&P,Success,0.004132433001359459,0.00022119200002634898,0.0005975589992885944,4.124100087210536e-05,0.0067917460000899155,2002-07-01 00:00:00,2025-03-06 00:00:00,8284 days 00:00:00,100000.0,43106.300642,-56.893699,1180.151659,100.0,746.99926,57.709378,7829 days 00:00:00,12,12,0,0.0,16.666667,56.350949,-23.504036,45.906123,-14.385037,190 days 12:00:00,35 days 09:35:59,0.448534,-4741.141613,-0.188056,-0.065318,0.895589,-0.082184
GOLDIAM,Success,0.0035098020016448572,0.00013995400149724446,0.0005560429999604821,3.243399987695739e-05,0.005976361000648467,2005-08-29 00:00:00,2025-03-06 00:00:00,7129 days 00:00:00,100000.0,108016.747904,8.016748,2777.127926,100.0,1918.146023,53.781352,1835 days 00:00:00,12,12,0,0.0,33.333333,38.007499,-19.790688,35.783373,-13.042529,136 days 12:00:00,11 days 21:00:00,1.044837,668.062325,0.101228,0.007556,1.060482,0.050411
TRENT,Success,0.003850609002256533,0.00015578200327581726,0.0006440990000555757,5.8261000958736986e-05,0.006616182003199356,2004-06-07 00:00:00,2025-03-06 00:00:00,7577 days 00:00:00,100000.0,125487.178117,25.487178,20596.06042,100.0,1081.268286,50.863627,6095 days 00:00:00,13,13,0,0.0,30.769231,32.105862,-9.242761,26.496407,-7.308586,111 days 18:00:00,50 days 10:39:59,1.457996,1960.552163,0.1558,0.022032,1.083757,0.101755
DHANUKA,Success,0.0034588119997351896,0.00013969899737276137,0.0006410189998860005,6.370600021909922e-05,0.006172567998874001,2011-06-29 00:00:00,2025-03-06 00:00:00,4999 days 00:00:00,100000.0,133565.125072,33.565125,1228.972443,100.0,913.486645,20.313547,2392 days 00:00:00,9,9,0,0.0,44.444444,29.056954,-14.107004,21.799922,-9.008883,38 days 06:00:00,22 days 00:00:00,1.70792,3729.458341,0.275991,0.107219,1.244428,0.096982
CAREERP,Success,0.002629930997500196,0.00012417799734976143,0.000571802997001214,3.2361000194214284e-05,0.004926478999550454,2011-11-16 00:00:00,2025-03-06 00:00:00,4859 days 00:00:00,100000.0,75754.158592,-24.245841,30.220518,100.0,625.675891,41.378302,3878 days 00:00:00,8,8,0,0.0,25.0,30.865239,-20.043239,28.661694,-11.887212,94 days 00:00:00,32 days 16:00:00,0.61159,-3030.730176,-0.085246,-0.050828,0.946806,-0.034372
CINEVISTA,Success,0.0037009019979450386,0.00022764700042898767,0.0005647750003845431,3.012699744431302e-05,0.006217721998837078,2000-05-03 00:00:00,2025-03-06 00:00:00,9073 days 00:00:00,100000.0,61114.386716,-38.885613,-95.280566,100.0,1393.465076,70.932147,3038 days 00:00:00,13,13,0,0.0,23.076923,52.626298,-18.045913,44.366711,-14.419267,44 days 08:00:00,27 days 14:24:00,0.769763,-2991.201022,-0.06956,-0.031542,0.946133,-0.027262
AXISCADES,Success,0.003743588000361342,0.00021655700038536452,0.0005758910010627005,3.7115998566150665e-05,0.006280032997892704,2001-01-08 00:00:00,2025-03-06 00:00:00,8823 days 00:00:00,100000.0,39777.154764,-60.222845,983.333333,100.0,558.461013,69.52998,8462 days 00:00:00,11,11,0,0.0,18.181818,42.054268,-23.084985,36.9948,-15.553896,37 days 12:00:00,28 days 16:00:00,0.317094,-5474.804112,-0.311644,-0.057927,0.786747,-0.117832
ICIL,Success,0.003357457997481106,0.0001309690014750231,0.0005603339996014256,2.7391997718950734e-05,0.005738483003369765,2005-09-12 00:00:00,2025-03-06 00:00:00,7115 days 00:00:00,100000.0,102030.343632,2.030344,3201.169591,100.0,799.470431,35.540777,1242 days 00:00:00,7,7,0,0.0,28.571429,36.687478,-13.934615,35.471411,-10.810809,38 days 12:00:00,57 days 09:36:00,1.030569,290.04909,0.07607,0.003258,1.056461,0.030628
FINPIPE,Success,0.004170039002929116,0.0002136109978891909,0.0005797000012535136,3.716200080816634e-05,0.006799048998800572,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,215760.615879,115.760616,12012.751678,100.0,2384.172858,43.281192,3131 days 00:00:00,15,15,0,0.0,40.0,39.703424,-13.894183,31.304403,-8.75024,98 days 16:00:00,31 days 10:40:00,1.983455,7717.374392,0.309919,0.070272,1.198353,0.173247
FOSECOIND,Success,0.006466466998972464,0.00032207399999606423,0.0006956030010769609,7.54569991840981e-05,0.009687570000096457,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,556092.36677,456.092367,1968.975517,100.0,4978.824569,21.775405,3795 days 00:00:00,17,17,0,0.0,58.823529,36.577247,-10.392542,27.027375,-8.544364,98 days 14:23:59,37 days 03:25:42,3.608951,26828.962751,0.587877,0.32544,1.346657,0.362858
JKCEMENT,Success,0.004480386000068393,0.00015150900071603246,0.0005969449994154274,4.308100324124098e-05,0.007091763000062201,2006-03-14 00:00:00,2025-03-06 00:00:00,6932 days 00:00:00,100000.0,136334.873022,36.334873,2797.170418,100.0,1605.784455,33.415922,4964 days 00:00:00,14,14,0,0.0,35.714286,30.168963,-11.517354,23.176814,-7.49527,45 days 00:00:00,32 days 10:40:00,1.444837,2535.113576,0.225479,0.050244,1.148222,0.106563
TIRUMALCHM,Success,0.004225294000207214,0.0002530470010242425,0.0005825179978273809,3.398599801585078e-05,0.006869972003187286,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,210611.025767,110.611026,5548.699897,100.0,2874.616721,39.640791,5410 days 00:00:00,15,15,0,0.0,40.0,52.915001,-18.401666,38.357249,-11.999509,70 days 20:00:00,26 days 05:19:59,1.498449,7374.068384,0.276124,0.076574,1.204416,0.153936
VASCONEQ,Success,0.0033373340011166874,0.0001283270030398853,0.0005716369996662252,3.5540000681066886e-05,0.005744308000430465,2010-02-15 00:00:00,2025-03-06 00:00:00,5498 days 00:00:00,100000.0,72789.738195,-27.210262,-75.63569,100.0,390.790052,36.498553,3865 days 00:00:00,5,5,0,0.0,20.0,26.764977,-14.34286,26.764977,-12.726817,29 days 00:00:00,20 days 06:00:00,0.39397,-5442.052361,-0.244161,-0.058239,0.747324,-0.074294
KCP,Success,0.003876383001625072,0.00020149800184299238,0.0005736809980589896,3.1495001167058945e-05,0.006479601001046831,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,78728.042779,-21.271957,6585.423729,100.0,1433.599532,49.554677,4481 days 00:00:00,17,17,0,0.0,29.411765,41.093985,-19.559862,32.594461,-12.499511,71 days 04:48:00,80 days 04:00:00,0.844091,-1251.291601,0.032384,-0.019725,1.015178,0.019596
TATACONSUM,Success,0.005514231001143344,0.00024138799926731735,0.000834357000712771,9.356800001114607e-05,0.009291123002185486,2006-11-02 00:00:00,2025-03-06 00:00:00,6699 days 00:00:00,100000.0,138956.38684,38.956387,1180.07688,100.0,1951.642735,27.455014,1165 days 00:00:00,16,16,0,0.0,37.5,23.091732,-9.787747,19.122449,-6.619641,59 days 20:00:00,79 days 16:48:00,1.465745,2434.774178,0.21087,0.067199,1.090789,0.146701
FCSSOFT,Success,0.0037167640002735425,0.0001585039972269442,0.0006194790003064554,4.088900095666759e-05,0.0062674969994986895,2005-09-21 00:00:00,2025-03-06 00:00:00,7106 days 00:00:00,100000.0,54998.638593,-45.001361,-66.722689,100.0,721.109903,80.245392,3920 days 00:00:00,6,6,0,0.0,33.333333,46.63184,-42.993989,45.324274,-26.790003,18 days 12:00:00,380 days 00:00:00,0.687659,-7500.226901,0.320005,-0.039404,1.146643,0.24456
STLTECH,Success,0.0034601750012370758,0.00013552699965657666,0.0005894940004509408,3.30299990309868e-05,0.006042666998837376,2007-12-17 00:00:00,2025-03-06 00:00:00,6289 days 00:00:00,100000.0,166406.880045,66.40688,16.970483,100.0,1323.510332,29.097812,808 days 00:00:00,9,9,0,0.0,44.444444,38.945883,-12.921256,30.076507,-9.829669,50 days 12:00:00,44 days 19:11:59,1.863899,7378.542227,0.307972,0.105258,1.23802,0.149351
VEEDOL,Success,0.0033291350009676535,0.0001357239998469595,0.0005794739990960807,3.4911998227471486e-05,0.005808857997180894,2007-01-16 00:00:00,2025-03-06 00:00:00,6624 days 00:00:00,100000.0,169559.088809,69.559089,1479.455912,100.0,1082.569241,38.89514,4977 days 00:00:00,9,9,0,0.0,44.444444,32.117864,-11.757622,27.103047,-7.81187,110 days 12:00:00,9 days 04:47:59,2.50357,7728.787645,0.360846,0.078849,1.332776,0.186599
FORTIS,Success,0.003332923999550985,0.0001368610028293915,0.0005816890006826725,3.119300163234584e-05,0.005902991000766633,2007-05-09 00:00:00,2025-03-06 00:00:00,6511 days 00:00:00,100000.0,118423.801129,18.423801,547.678482,100.0,914.451898,34.550369,5217 days 00:00:00,10,10,0,0.0,30.0,34.729446,-8.631882,25.43902,-6.701285,245 days 16:00:00,35 days 20:34:17,1.416876,1842.380113,0.138353,0.028103,1.064273,0.091496
AJMERA,Success,0.002579250998678617,0.00013467300232150592,0.0005837899989273865,3.1147999834502116e-05,0.0049597979996178765,2009-06-23 00:00:00,2025-03-06 00:00:00,5735 days 00:00:00,100000.0,54131.033238,-45.868967,549.179672,100.0,593.68162,54.879038,5735 days 00:00:00,9,9,0,0.0,11.111111,44.56136,-13.898151,44.56136,-11.360203,182 days 00:00:00,22 days 09:00:00,0.323345,-5096.551862,-0.307596,-0.071065,0.798197,-0.136764
UNITECH,Success,0.006584613998711575,0.00033072199948946945,0.0007614759997522924,7.253699732245877e-05,0.009899518998281565,1995-01-02 00:00:00,2025-03-06 00:00:00,11021 days 00:00:00,100000.0,234659.613738,134.659614,636.696135,100.0,4116.142472,56.572689,5411 days 00:00:00,16,16,0,0.0,37.5,61.718166,-16.935766,41.302554,-11.033126,48 days 08:00:00,13 days 12:00:00,1.390692,8416.225859,0.310506,0.052653,1.287465,0.124843
GLAXO,Success,0.005255731997749535,0.00024645500161568634,0.0006157370007713325,4.509599966695532e-05,0.008055415000853827,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,158497.299237,58.497299,774.861789,100.0,2486.171573,38.07667,2033 days 00:00:00,18,18,0,0.0,38.888889,39.124737,-13.767974,23.530485,-8.34872,176 days 10:17:08,40 days 04:21:49,1.465926,3249.849958,0.215927,0.047552,1.097288,0.139698
AKZOINDIA,Success,0.0025673889977042563,0.00012542299737106077,0.0005675180000253022,3.103600101894699e-05,0.004940886999975191,2010-05-27 00:00:00,2025-03-06 00:00:00,5397 days 00:00:00,100000.0,153414.717474,53.414717,456.58367,100.0,750.491377,31.186088,851 days 00:00:00,6,6,0,0.0,50.0,48.979207,-10.565049,26.52636,-7.674543,432 days 08:00:00,69 days 16:00:00,2.680869,8902.452912,0.290808,0.095867,1.103948,0.25131
PFC,Success,0.0033765709995350335,0.0001318969989370089,0.0005755210004281253,3.1157997000264004e-05,0.005883508998522302,2007-02-23 00:00:00,2025-03-06 00:00:00,6586 days 00:00:00,100000.0,55130.773891,-44.869226,808.531124,100.0,837.527636,56.543189,5510 days 00:00:00,13,13,0,0.0,15.384615,40.039484,-13.56708,30.764279,-9.501656,98 days 12:00:00,58 days 06:32:43,0.400802,-3451.478931,-0.179048,-0.058526,0.921933,-0.092212
CYBERMEDIA,Success,0.0025728019973030314,0.00012467700071283616,0.0005705669973394834,2.9929000447737053e-05,0.0048682870001357514,2005-06-10 00:00:00,2025-03-06 00:00:00,7209 days 00:00:00,100000.0,37195.634016,-62.804366,-84.74256,100.0,348.929645,72.699743,5559 days 00:00:00,6,6,0,0.0,0.0,-11.492114,-21.322306,0.0,-14.969937,0 days 00:00:00,67 days 12:00:00,0.0,-10467.394331,-0.372626,-0.09328,0.771489,-0.171832
OILCOUNTUB,Success,0.0040029660012805834,0.00023542499911854975,0.0006219409988261759,5.571400106418878e-05,0.007017806001385907,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,43881.608548,-56.118391,396.483516,100.0,683.382838,67.915905,9561 days 00:00:00,14,14,0,0.0,28.571429,42.494158,-21.572546,24.362317,-14.697649,106 days 12:00:00,58 days 07:11:59,0.407141,-3849.840274,-0.106697,-0.050165,0.933842,-0.040821
ZEEMEDIA,Success,0.005040342999564018,0.00015293500109692104,0.0006007740012137219,4.085299951839261e-05,0.0076856209998368286,2007-01-10 00:00:00,2025-03-06 00:00:00,6630 days 00:00:00,100000.0,160017.4754,60.017475,130.687955,100.0,1196.551372,48.067192,6209 days 00:00:00,10,10,0,0.0,40.0,47.95132,-19.080788,36.064452,-11.364831,128 days 12:00:00,50 days 08:00:00,1.711243,6001.74754,0.237979,0.055647,1.137757,0.142977
BANARISUG,Success,0.0042454690010345075,0.0002176609996240586,0.0005826249980600551,3.716399805853143e-05,0.006898306997754844,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,89844.753735,-10.155246,7333.522727,100.0,1374.309636,46.162336,6894 days 00:00:00,17,17,0,0.0,23.529412,39.592335,-13.06828,32.798426,-8.889929,49 days 18:00:00,40 days 01:50:46,0.898638,-597.367427,0.022039,-0.009362,1.015488,0.009501
SHAHALLOYS,Success,0.0028208639996591955,0.00014157300029182807,0.0005723489994124975,3.298099909443408e-05,0.005201437001232989,2005-06-16 00:00:00,2025-03-06 00:00:00,7203 days 00:00:00,100000.0,220743.253821,120.743254,-41.417526,100.0,984.363806,25.49534,1266 days 00:00:00,5,5,0,0.0,60.0,48.63744,-13.397442,42.041628,-11.703955,92 days 16:00:00,58 days 00:00:00,3.292104,24148.650764,0.362348,0.181887,1.283304,0.167923
YAARI,Success,0.003062128998863045,0.00011774700033129193,0.0005603379977401346,2.815400148392655e-05,0.005415606003225548,2011-08-19 00:00:00,2025-03-07 00:00:00,4949 days 00:00:00,100000.0,112799.504782,12.799505,131.240721,100.0,1091.729757,46.743169,2991 days 00:00:00,12,12,0,0.0,33.333333,40.036353,-16.06613,36.149106,-12.691033,65 days 18:00:00,29 days 12:00:00,1.130069,1066.625398,0.137435,0.019571,1.073207,0.085927
GIPCL,Success,0.004393180999613833,0.00022731400167685933,0.0005986579999444075,4.220300252200104e-05,0.007223510998301208,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,261016.520279,161.01652,588.911318,100.0,4440.100463,39.489578,2557 days 00:00:00,23,23,0,0.0,43.478261,45.185971,-17.428001,28.952436,-11.010914,105 days 19:12:00,65 days 18:27:41,1.563181,7000.718273,0.314755,0.096449,1.135577,0.237891
POWERGRID,Success,0.0054031280014896765,0.00024005500017665327,0.000787875000241911,8.46780021674931e-05,0.008626432001619833,2007-10-05 00:00:00,2025-03-07 00:00:00,6363 days 00:00:00,100000.0,122466.284378,22.466284,367.947868,100.0,1026.858106,23.757379,2034 days 00:00:00,10,10,0,0.0,40.0,20.977121,-12.272592,16.910342,-6.424676,72 days 12:00:00,75 days 08:00:00,1.545393,2246.628438,0.182593,0.050221,1.096603,0.090868
RKFORGE,Success,0.004791570001543732,0.00016957000116235577,0.000635090000287164,5.281599806039594e-05,0.007614000998728443,2004-05-05 00:00:00,2025-03-06 00:00:00,7610 days 00:00:00,100000.0,438295.460155,338.29546,8977.023736,100.0,3879.689146,38.564077,1692 days 00:00:00,16,16,0,0.0,50.0,54.229732,-13.988509,36.141681,-11.028012,86 days 18:00:00,22 days 00:00:00,2.650596,21143.46626,0.499114,0.206103,1.292892,0.319785
NDTV,Success,0.004091030001291074,0.00014923699927749112,0.0006294880004134029,3.398499757167883e-05,0.006627148999541532,2004-05-19 00:00:00,2025-03-06 00:00:00,7596 days 00:00:00,100000.0,94684.596102,-5.315404,19.55757,100.0,2028.75105,63.974854,6433 days 00:00:00,13,13,0,0.0,30.769231,46.717868,-16.562856,34.152584,-12.402978,57 days 06:00:00,22 days 13:20:00,0.971562,-408.877223,0.030928,-0.004174,1.022662,0.011396
HCLTECH,Success,0.004088295998371905,0.00020472499818424694,0.0005716890009352937,3.3180000173160806e-05,0.006660778999503236,2000-01-11 00:00:00,2025-03-06 00:00:00,9186 days 00:00:00,100000.0,247048.878607,147.048879,1531.908392,100.0,4095.696745,33.748027,608 days 00:00:00,23,23,0,0.0,39.130435,46.183512,-17.031757,26.619075,-7.729569,116 days 16:00:00,35 days 05:08:34,1.829237,6393.429505,0.3337,0.110698,1.155679,0.18614
SAMBHAAV,Success,0.002327375997992931,0.0001233200018759817,0.0005450139979075175,2.6718000299297273e-05,0.004621668998879613,2005-10-18 00:00:00,2025-03-06 00:00:00,7079 days 00:00:00,100000.0,136637.87012,36.63787,137.407407,100.0,760.979844,41.159513,5347 days 00:00:00,7,7,0,0.0,42.857143,45.932105,-18.239526,37.836919,-14.588555,109 days 16:00:00,60 days 06:00:00,1.552033,5233.981446,0.201545,0.050471,1.116566,0.111144
ASHIANA,Success,0.002355212000111351,0.00011863699910463765,0.0005572379996010568,2.882699845940806e-05,0.004647222998755751,2011-06-29 00:00:00,2025-03-06 00:00:00,4999 days 00:00:00,100000.0,214890.489736,114.89049,952.374644,100.0,1279.508479,33.170056,3388 days 00:00:00,11,11,0,0.0,45.454545,34.933319,-10.829137,29.507628,-8.004089,42 days 04:48:00,45 days 04:00:00,3.307942,10444.589976,0.484384,0.176722,1.320825,0.241632
SESHAPAPER,Success,0.00581016900105169,0.0003141350025543943,0.0006462440032919403,4.728500061901286e-05,0.008801808002317557,1999-01-01 00:00:00,2025-03-07 00:00:00,9562 days 00:00:00,100000.0,627070.37105,527.070371,6356.278316,100.0,11185.238361,40.457989,2861 days 00:00:00,24,24,0,0.0,50.0,56.539295,-19.869513,31.61077,-10.716629,68 days 06:00:00,37 days 04:00:00,1.789632,21961.26546,0.520954,0.189339,1.303164,0.378328
HLVLTD,Success,0.004501317998801824,0.00021843400099896826,0.0005895229987800121,3.407000258448534e-05,0.007153212998673553,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,76628.076945,-23.371923,78.64451,100.0,1003.222818,46.727087,5411 days 00:00:00,12,12,0,0.0,25.0,46.259502,-17.004578,35.361497,-11.8858,78 days 08:00:00,51 days 10:39:59,0.760357,-1947.660255,-0.0119,-0.022378,0.992082,-0.005562
SOUTHBANK,Success,0.004451073000382166,0.00022211100076674484,0.0005952419996901881,3.815099989878945e-05,0.007149463999667205,1999-01-01 00:00:00,2025-03-06 00:00:00,9561 days 00:00:00,100000.0,109149.712702,9.149713,1928.067231,100.0,2506.195486,64.210749,6239 days 00:00:00,18,18,0,0.0,33.333333,32.501016,-18.875189,27.923951,-10.564546,78 days 20:00:00,31 days 18:00:00,1.046472,508.317372,0.087869,0.005329,1.053113,0.045988
JKTYRE,Success,0.0033621830007177778,0.00013165500058676116,0.000558106999960728,3.032400127267465e-05,0.005770006999227917,2007-03-19 00:00:00,2025-03-06 00:00:00,6562 days 00:00:00,100000.0,96193.727342,-3.806273,912.425816,100.0,1103.454717,49.483727,6428 days 00:00:00,13,13,0,0.0,30.769231,35.524344,-25.013223,29.618572,-10.811581,45 days 06:00:00,32 days 05:19:59,0.957491,-292.790204,0.042537,-0.00446,1.027523,0.023196
JKIL,Success,0.003114909999567317,0.00012705799963441677,0.0005556530013564043,2.7878999389940873e-05,0.005489521001436515,2008-02-12 00:00:00,2025-03-06 00:00:00,6232 days 00:00:00,100000.0,111515.331172,11.515331,1176.826318,100.0,791.647997,39.016713,3887 days 00:00:00,9,9,0,0.0,33.333333,33.866703,-13.923372,30.09389,-10.41712,70 days 16:00:00,62 days 20:00:00,1.199533,1279.481241,0.114409,0.016772,1.069601,0.061326
PGEL,Success,0.0025462040030106436,0.0001235859999724198,0.0005703530005121138,3.837500116787851e-05,0.004994034003175329,2011-09-26 00:00:00,2025-03-06 00:00:00,4910 days 00:00:00,100000.0,392806.611056,292.806611,1996.917941,100.0,2578.655204,36.338511,803 days 00:00:00,13,13,0,0.0,53.846154,59.64351,-14.848056,37.112826,-12.343919,38 days 20:34:17,11 days 20:00:00,3.258288,22523.585466,0.712802,0.300857,1.598834,0.385749
NAGREEKEXP,Success,0.005118765999213792,0.00015930199879221618,0.0006491040003311355,5.0549999286886305e-05,0.0080716480006231,2007-06-18 00:00:00,2025-03-07 00:00:00,6472 days 00:00:00,100000.0,24788.171933,-75.211828,-3.437403,100.0,406.673118,75.211828,6472 days 00:00:00,8,8,0,0.0,0.0,-9.433668,-22.424736,0.0,-15.726598,0 days 00:00:00,29 days 00:00:00,0.0,-9401.478508,-0.764399,-0.109825,0.529312,-0.24177
