date,open,high,low,close,volume
2002-02-18,59.65625,59.65625,57.9234375,58.2703125,354562.0
2002-02-19,58.59765625,59.140625,57.46875,57.925,407836.0
2002-02-20,56.71875,57.65625,56.421875,57.02578125,339075.0
2002-02-21,58.109375,58.496875,56.953125,57.15859375,398869.0
2002-02-22,56.703125,58.34375,56.4375,57.771875,384266.0
2002-02-25,57.796875,58.9015625,57.22421875,58.5328125,376253.0
2002-02-26,58.83046875,60.2765625,58.671875,59.95390625,488564.0
2002-02-27,60.3125,60.9375,59.375,59.92109375,470202.0
2002-02-28,59.84375,59.84375,54.515625,55.2078125,854019.0
2002-03-01,54.84375,57.015625,54.609375,56.4765625,456141.0
2002-03-04,57.8125,58.75,56.596875,56.953125,501314.0
2002-03-05,58.203125,60.68671875,58.203125,59.87734375,896638.0
2002-03-06,60.17578125,61.7578125,59.140625,61.27890625,724188.0
2002-03-07,61.8765625,65.15546875,61.71875,64.4734375,1058801.0
2002-03-08,65.3125,66.46875,63.40625,66.1015625,1050943.0
2002-03-11,66.015625,67.109375,64.515625,66.21015625,1036655.0
2002-03-12,65.625,66.475,64.609375,65.46640625,868070.0
2002-03-13,64.6859375,65.07578125,63.046875,63.3703125,667002.0
2002-03-14,62.5,64.046875,62.5,63.12265625,571057.0
2002-03-15,63.125,63.953125,61.90625,62.4203125,815438.0
2002-03-18,63.7140625,63.7140625,61.90625,62.384375,456298.0
2002-03-19,62.359375,62.625,61.203125,61.696875,521385.0
2002-03-20,61.796875,62.234375,60.671875,61.00078125,524571.0
2002-03-21,60.765625,60.765625,59.53125,59.753125,339270.0
2002-03-22,60.828125,61.0625,59.45390625,59.8890625,591014.0
2002-03-26,59.84375,60.234375,56.9703125,57.43828125,554113.0
2002-03-27,62.5,62.5,57.20625,57.50703125,405935.0
2002-03-28,57.6578125,59.9046875,57.61015625,58.571875,744939.0
2002-04-01,59.125,59.125,55.17421875,55.72109375,584763.0
2002-04-02,55.7453125,56.71875,55.2328125,55.64140625,589231.0
2002-04-03,55.0,55.46875,54.61796875,55.0078125,437600.0
2002-04-04,54.87890625,57.421875,54.87890625,57.0390625,621651.0
2002-04-05,57.40625,58.015625,56.328125,56.709375,398518.0
2002-04-08,57.015625,57.8125,56.440625,56.62578125,371094.0
2002-04-09,56.375,56.78125,54.890625,56.2515625,601676.0
2002-04-10,56.5625,59.359375,55.56796875,59.0390625,933231.0
2002-04-11,59.78125,60.9359375,59.409375,60.6609375,792461.0
2002-04-12,59.9640625,61.703125,59.42421875,60.9,528188.0
2002-04-15,60.9375,60.9375,59.375,59.53359375,370959.0
2002-04-16,59.359375,59.984375,58.828125,59.5671875,381383.0
2002-04-17,60.31484375,62.15625,60.31484375,61.80390625,614206.0
2002-04-18,61.875,62.484375,61.09375,61.9,319045.0
2002-04-19,61.71875,61.996875,59.6875,60.1703125,454849.0
2002-04-22,60.3125,62.03125,59.015625,61.57578125,468900.0
2002-04-23,56.875,61.7015625,56.875,61.390625,507972.0
2002-04-24,60.859375,61.47578125,60.234375,60.6859375,302810.0
2002-04-25,60.45,60.46875,58.8484375,59.309375,255079.0
2002-04-26,59.453125,59.9203125,58.984375,59.46640625,249415.0
2002-04-29,59.21875,59.34375,56.59375,56.79765625,402776.0
